-0.21  -0.48  -0.85  -0.01  0.53  -0.85  0.71  -0.69  0.16
-0.01  0.53  -0.85  0.56  0.02  0.83  0.71  -0.69  0.16
-0.21  -0.48  -0.85  0.71  -0.69  0.16  -0.33  -0.86  -0.38
0.71  -0.69  0.16  0.56  0.02  0.83  -0.33  -0.86  -0.38
-0.01  0.53  -0.85  -0.21  -0.48  -0.85  0.10  0.50  0.86
0.56  0.02  0.83  -0.01  0.53  -0.85  0.10  0.50  0.86
-0.33  -0.86  -0.38  0.56  0.02  0.83  0.10  0.50  0.86
-0.21  -0.48  -0.85  -0.33  -0.86  -0.38  0.10  0.50  0.86
