-0.39  0.91  0.15  -0.20  0.38  0.91  0.74  0.09  0.67
0.74  0.09  0.67  -0.20  0.38  0.91  -0.31  -0.30  -0.90
-0.20  0.38  0.91  -0.39  0.91  0.15  -0.98  0.19  -0.07
-0.39  0.91  0.15  -0.31  -0.30  -0.90  -0.98  0.19  -0.07
-0.31  -0.30  -0.90  -0.20  0.38  0.91  -0.98  0.19  -0.07
-0.39  0.91  0.15  0.74  0.09  0.67  0.23  0.71  -0.67
-0.31  -0.30  -0.90  -0.39  0.91  0.15  0.23  0.71  -0.67
0.74  0.09  0.67  -0.31  -0.30  -0.90  0.23  0.71  -0.67
