-0.07  0.68  0.73  0.33  0.31  -0.89  -0.42  0.90  0.12
-0.07  0.68  0.73  -0.42  0.90  0.12  -0.94  0.24  -0.26
-0.42  0.90  0.12  0.33  0.31  -0.89  -0.94  0.24  -0.26
-0.07  0.68  0.73  -0.94  0.24  -0.26  -0.78  -0.33  -0.54
-0.94  0.24  -0.26  0.33  0.31  -0.89  -0.78  -0.33  -0.54
0.33  0.31  -0.89  -0.07  0.68  0.73  -0.16  -0.88  -0.44
-0.78  -0.33  -0.54  0.33  0.31  -0.89  -0.16  -0.88  -0.44
-0.07  0.68  0.73  -0.78  -0.33  -0.54  -0.16  -0.88  -0.44
