0.79  -0.02  0.61  -0.61  -0.08  -0.79  0.59  -0.64  0.49
0.79  -0.02  0.61  0.59  -0.64  0.49  0.12  0.60  -0.79
0.59  -0.64  0.49  -0.61  -0.08  -0.79  0.31  -0.32  -0.89
0.12  0.60  -0.79  0.59  -0.64  0.49  0.31  -0.32  -0.89
-0.61  -0.08  -0.79  0.12  0.60  -0.79  0.31  -0.32  -0.89
-0.61  -0.08  -0.79  0.79  -0.02  0.61  0.52  0.76  0.40
0.79  -0.02  0.61  0.12  0.60  -0.79  0.52  0.76  0.40
0.12  0.60  -0.79  -0.61  -0.08  -0.79  0.52  0.76  0.40
